Year,State,Source,Vtype,Fuel,Occ,Distance,CO2,CO2_Equiv,CO,ElementC_PM25,NO2,NO,N2O,OrganicC_PM25,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,Sulfate_PM25,SO2,TotalEnergy,VOC
2020,48,31,Private vehicle,5,2,21856792,427.8993638,430.4446537,3.358438329,0.001434383,0.012075102,0.091803454,0.005900866,0.001316479,0.104716282,0.003774021,0.00333855,0.022445654,0.008380324,0.002805718,0.001257046,9.32E-05,0.003294903,6015.454427,0.177262519
2020,48,32,Truck,1,2,1049166784,468.563223,472.3090188,5.399565223,0.001822321,0.036187112,0.307939661,0.010475356,0.002796039,0.346901962,0.006660587,0.005892083,0.024018092,0.008908173,0.003002261,0.001336219,0.000186642,0.003112695,6519.896089,0.287778931
2020,48,32,Truck,2,2,57652764,660.0341013,661.4417363,2.351137094,0.064780866,0.359907775,1.849944402,0.002990767,0.016713058,2.227673664,0.098138365,0.090287016,0.026922196,0.011339335,0.003365268,0.00170089,0.002496741,0.002253075,8960.412262,0.328935071
2020,48,32,Truck,5,2,3626148,423.55561,425.983416,3.058650943,0.001321788,0.008611066,0.071344027,0.005653934,0.0011657,0.080599854,0.003405818,0.003012839,0.023553093,0.008490001,0.002944171,0.001273528,9.02E-05,0.003261588,5954.389259,0.156010455
2020,48,52,Truck,1,2,141134720,1079.414563,1092.370526,11.00056774,0.00410697,0.044056565,0.623774051,0.038906897,0.010689446,0.673216343,0.021934553,0.01940373,0.043507175,0.012624066,0.0054384,0.001893602,0.000409665,0.007170617,15019.68298,1.0369483
2020,48,52,Truck,2,2,511228672,1059.78088,1061.967598,1.408985261,0.041418995,0.546641328,1.735289464,0.004764445,0.021602949,2.300333452,0.082159625,0.075586621,0.073378482,0.015953925,0.00917231,0.002393076,0.004442546,0.003569518,14387.24751,0.216047022
2020,48,52,Truck,3,2,5832721,1435.016534,1867.124123,21.68506808,0.000706874,0.117958154,0.803059841,0.270756136,0.002415168,0.928445575,0.007290765,0.006449477,0.127058366,0.016517677,0.015882296,0.002477574,6.55E-05,0.007597655,24308.58084,0.57050663
2020,48,53,Truck,1,2,9364064,1024.10334,1028.069727,7.741003906,0.00212002,0.034124607,0.39884595,0.010951869,0.007706697,0.43646231,0.015060555,0.013322848,0.035600355,0.012114932,0.004449991,0.001817267,0.000329344,0.006803136,14250.04495,0.706226378
2020,48,53,Truck,2,2,34134152,977.4191572,978.7663649,1.189749082,0.034109094,0.45623521,1.427933994,0.003094057,0.017252428,1.899364132,0.067105373,0.061736732,0.059446182,0.015281469,0.007430769,0.00229222,0.003892641,0.003285449,13269.13103,0.16361672
2020,48,53,Truck,3,2,403536,1337.500654,1679.676619,20.26525762,0.000619523,0.104744062,0.713091273,0.077152968,0.002108858,0.824432021,0.006366223,0.005630229,0.101698485,0.015812716,0.01271262,0.002371536,5.70E-05,0.007082392,22656.70291,0.516803953
2020,48,61,Truck,1,2,3641,1538.738533,1557.133754,137.5970887,0.008514144,0.390277396,5.987366108,0.033781928,0.031859379,6.429003021,0.06207086,0.054929964,0.055479264,0.016753639,0.006866246,0.002471848,0.001373249,0.010162043,21411.01895,6.489975282
2020,48,61,Truck,2,2,220534640,1727.648686,1729.071233,2.07778885,0.063898982,1.204614386,3.228133812,0.002780402,0.021677737,4.468496378,0.110857378,0.101988459,0.074777618,0.025537879,0.009347203,0.003830664,0.008300193,0.005804494,23454.00913,0.235289041
2020,48,61,Truck,3,2,5947577,1552.329296,1860.341925,22.42528008,0.00056729,0.0856838,0.583336206,0.078367544,0.001919269,0.674415312,0.005790425,0.005122254,0.061734888,0.01536239,0.007716924,0.0023043,5.31E-05,0.008218809,26295.81014,0.458699736
2020,48,62,Truck,2,2,870958464,1744.091388,1745.235727,2.33121675,0.076274967,1.232258111,3.693643622,0.001911971,0.026171806,4.965626907,0.129868577,0.119478708,0.065049412,0.027657551,0.008131177,0.004148612,0.007180814,0.005875177,23677.22879,0.256392994
2030,6,21,Private vehicle,1,2,9714929664,267.0545158,268.4438486,1.963636827,0.001565683,0.004514775,0.039142621,0.004112614,0.000781886,0.044009469,0.003026899,0.002677653,0.021742509,0.008480835,0.002717814,0.001272119,4.90E-05,0.00061502,3715.971719,0.136600086
2030,6,21,Private vehicle,2,2,125720512,255.0319281,255.23733,1.729305843,0.001400694,0.012174712,0.022962585,0.00066064,0.000199609,0.035420656,0.002317132,0.002131752,0.021742522,0.008480836,0.002717814,0.001272123,0.00046049,0.000851548,3462.232137,0.067352939
2030,6,21,Private vehicle,5,2,5922173,267.6572562,269.3013662,2.034772878,0.001563953,0.003937237,0.035645193,0.004014405,0.000740607,0.03990157,0.00296479,0.002622686,0.021742526,0.00848084,0.002717752,0.001272168,5.30E-05,0.002061068,3762.754278,0.172642373
2030,6,31,Private vehicle,1,2,10008229888,360.8721906,362.8809983,2.312676252,0.001972887,0.007812608,0.063905167,0.006074258,0.001202565,0.072296143,0.004165997,0.00368532,0.0232378,0.008441591,0.002904725,0.001266232,7.51E-05,0.000831135,5021.412442,0.155611684
2030,6,31,Private vehicle,2,2,606862272,426.547147,427.5377805,1.137944763,0.007829613,0.128305093,0.334514095,0.00238861,0.002097873,0.46655162,0.012739718,0.011720503,0.026209731,0.010415185,0.003276216,0.00156227,0.001009598,0.001428716,5790.668697,0.079655444
2030,6,31,Private vehicle,5,2,24637314,354.5858533,356.7962137,2.298390157,0.0019824,0.006379997,0.054357062,0.005678906,0.001109821,0.061226885,0.004031162,0.003566054,0.023196197,0.008411307,0.002899545,0.001261704,7.69E-05,0.002730371,4984.805876,0.187585708
2030,6,32,Truck,1,2,1222038912,381.4107803,383.7373683,2.50524181,0.001988145,0.01089988,0.086048782,0.006969816,0.001600681,0.097730512,0.004855931,0.00429565,0.023953797,0.00874812,0.002994225,0.001312211,0.000110659,0.00087836,5307.200144,0.162332821
2030,6,32,Truck,2,2,79228008,478.6891133,479.9627154,1.023192909,0.013091797,0.188695417,0.543811325,0.002912657,0.003621914,0.738414021,0.021112244,0.019423194,0.02723003,0.011175025,0.003403758,0.001676251,0.001353044,0.00160702,6498.530509,0.099182463
2030,6,32,Truck,5,2,3356286,355.2164887,357.4594251,2.409758584,0.001956031,0.00625483,0.054833825,0.005712862,0.001160509,0.061581462,0.004088448,0.003616795,0.02359632,0.008468885,0.002949689,0.001270452,8.43E-05,0.002735166,4993.671257,0.207278522
2030,6,52,Truck,1,2,188314480,1012.086972,1019.790515,7.046225229,0.003463568,0.015590145,0.211206382,0.023046183,0.007399643,0.228625563,0.015729152,0.01391431,0.04807488,0.012879466,0.006009357,0.001931912,0.000248669,0.00233477,14082.84221,0.632723814
2030,6,52,Truck,2,2,708668480,899.0739688,901.2743822,1.06924978,0.00463753,0.50681666,0.856280962,0.004899534,0.003068023,1.374090362,0.012824037,0.011798077,0.078801687,0.016268168,0.00985021,0.002440213,0.00296215,0.003002199,12205.54137,0.085430525
2030,6,52,Truck,3,2,10236502,1274.051218,1830.136778,28.17406806,0.000794803,0.115497755,0.786310206,0.284754304,0.002698187,0.909080661,0.00813862,0.007199627,0.131430639,0.016549403,0.016428854,0.002482391,7.45E-05,0.006745468,21581.89561,0.759796852
2030,6,53,Truck,1,2,12604793,942.6646311,945.1236526,5.328306462,0.001553933,0.010809777,0.103225495,0.007044384,0.005362722,0.114954922,0.01053742,0.009321613,0.039756623,0.012377514,0.004969618,0.001856595,0.000214204,0.002174332,13116.85457,0.460637632
2030,6,53,Truck,2,2,47404864,828.7496304,829.9747617,0.971587894,0.00722814,0.404867906,0.763829804,0.003137716,0.004263592,1.17812265,0.016938473,0.015583359,0.064830921,0.015646116,0.008103873,0.002346911,0.00250487,0.002769821,11250.83954,0.069044286
2030,6,53,Truck,3,2,681883,1180.70564,1622.635015,25.8646718,0.000709799,0.105654489,0.719293486,0.078899166,0.002416837,0.831600143,0.007291573,0.006449787,0.105949261,0.015905955,0.013244208,0.00238604,6.60E-05,0.006251806,20000.65874,0.67555871
2030,6,61,Truck,1,2,114,1674.289474,1682.508772,14.92982456,0.00877193,0.087719298,1,0.026315789,0.026315789,1.096491228,0.061403509,0.052631579,0.087719298,0.026315789,0.00877193,0,0,0,23297.11404,2.868421053
2030,6,61,Truck,2,2,280558240,1442.794859,1444.066298,1.648549378,0.02175029,1.137085206,1.805824844,0.002804587,0.0037833,2.966643304,0.03655827,0.033633502,0.080515675,0.025602588,0.010064459,0.003840368,0.006736658,0.004815346,19586.9197,0.129032375
2030,6,61,Truck,3,2,10104542,1339.784093,1747.422261,29.10150465,0.000674449,0.091427993,0.622442957,0.077960782,0.002284022,0.719628064,0.006889971,0.006094982,0.06667843,0.015432862,0.008334767,0.0023149,6.32E-05,0.007093444,22695.38178,0.619431638
2030,6,62,Truck,2,2,1031363520,1424.172814,1425.142863,1.760476896,0.022427004,1.09216568,1.820122364,0.001920813,0.004177252,2.935774529,0.036581302,0.03365469,0.069106706,0.027701759,0.008638338,0.004155243,0.005522387,0.00475641,19334.11747,0.128514307
2030,11,21,Private vehicle,1,2,38800216,293.4456769,294.9400224,2.1709541,0.00187535,0.00488554,0.040988303,0.004251858,0.000917778,0.046243789,0.003589954,0.00317573,0.036871161,0.010130949,0.004608892,0.001519631,5.88E-05,0.001949371,4083.195637,0.144837957
2030,11,21,Private vehicle,2,2,502112,279.6816009,279.9366197,1.87495021,0.001362246,0.011479511,0.021756102,0.000824517,0.000203142,0.033504477,0.002276385,0.002093158,0.03687026,0.010131206,0.004608534,0.001519581,0.000456074,0.000934055,3796.868014,0.078426726
2030,11,21,Private vehicle,5,2,23652,294.0972011,295.9059276,2.243066125,0.001860308,0.003762895,0.034542533,0.004143413,0.000845594,0.038643666,0.003509217,0.00308642,0.036867918,0.010147133,0.00460849,0.00152207,4.23E-05,0.002283105,4134.449856,0.182310164
2030,11,31,Private vehicle,1,2,38670192,390.4976145,392.6574838,2.449395234,0.002442424,0.008419534,0.06684094,0.006322622,0.001406484,0.075867402,0.00501231,0.004433984,0.040602359,0.01014642,0.005075305,0.001521947,8.92E-05,0.002594091,5433.640401,0.169776762
2030,11,31,Private vehicle,2,2,2344818,466.8286511,468.1238169,1.262653221,0.008953787,0.148533916,0.390439684,0.003011321,0.002515334,0.54331978,0.014631839,0.013461173,0.044060989,0.012519522,0.005507464,0.001877758,0.001051254,0.001563874,6337.516522,0.100165983
2030,11,31,Private vehicle,5,2,95195,383.3050055,385.7154682,2.426703083,0.002447608,0.005935186,0.051672882,0.005893167,0.001292085,0.058070277,0.004832187,0.004275435,0.040548348,0.010105573,0.005073796,0.001512684,8.40E-05,0.002951836,5388.542507,0.20170177
2030,11,32,Truck,1,2,4726162,422.0471969,424.5784279,2.783994285,0.002499914,0.012525808,0.093954037,0.007320316,0.001947246,0.10733847,0.005994293,0.005302611,0.041349196,0.010339891,0.005168676,0.001550941,0.000140283,0.002803755,5872.641501,0.183476783
2030,11,32,Truck,2,2,306410,527.2286414,528.889266,1.207294148,0.015103946,0.22157893,0.641340035,0.003658497,0.004369962,0.869880226,0.024529226,0.022567801,0.045083385,0.013207793,0.005636239,0.001981006,0.00145883,0.001768872,7157.487967,0.125880356
2030,11,32,Truck,5,2,12980,390.8707242,393.3208783,2.686209553,0.002465331,0.006009245,0.052927581,0.005932203,0.001386749,0.059399076,0.004930663,0.004391371,0.040909091,0.010015408,0.005084746,0.00146379,7.70E-05,0.003004622,5494.901079,0.22211094
2030,11,52,Truck,1,2,618883,1149.686464,1158.885282,6.609207233,0.004886222,0.022217447,0.260243051,0.026854834,0.009192368,0.284738796,0.020092651,0.017775573,0.093095141,0.015599071,0.011637095,0.002339699,0.000313468,0.007637954,15997.49184,0.742965956
2030,11,52,Truck,2,2,2328991,1011.730749,1014.869591,1.382761462,0.005732525,0.732563587,1.209425884,0.006309599,0.003921441,1.957650759,0.016174816,0.014880693,0.151493501,0.019702953,0.018936527,0.002955357,0.003781895,0.003378716,13734.93386,0.127719686
2030,11,52,Truck,3,2,33642,1586.509601,2364.488675,33.92776886,0.00112954,0.163426669,1.112597349,0.330420308,0.003864217,1.286308781,0.011681826,0.010314488,0.253671006,0.020034481,0.031716307,0.0030022,0.000118899,0.008412104,26874.80459,1.095624517
2030,11,53,Truck,1,2,43613,1032.411529,1035.521702,5.255841148,0.001788458,0.016394194,0.141265219,0.008598354,0.005892738,0.158920505,0.011693761,0.010340953,0.069153693,0.014124229,0.008644212,0.002109463,0.000252218,0.006855754,14365.65281,0.512393094
2030,11,53,Truck,2,2,164023,904.7922304,906.3753254,1.178285972,0.008401261,0.544338294,0.990422075,0.003950665,0.005090749,1.547142779,0.020003292,0.018399859,0.112051359,0.017851155,0.014004134,0.002676454,0.003011773,0.003023966,12283.17102,0.0853234
2030,11,53,Truck,3,2,2359,1382.637558,1959.52607,29.43069097,0.000847817,0.136074608,0.926663841,0.095803306,0.002967359,1.071640526,0.009325986,0.008478169,0.18440017,0.018228063,0.022891056,0.002543451,0,0.007206443,23421.29716,0.885120814
2030,11,61,Truck,1,2,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2030,11,61,Truck,2,2,720574,1563.915345,1565.706095,2.205157277,0.027708466,1.5435958,2.423080766,0.003835831,0.004747604,3.998666341,0.046263118,0.042561902,0.17927097,0.030218964,0.022408524,0.004532498,0.008394696,0.00521945,21231.21907,0.159495069
2030,11,61,Truck,3,2,25952,1516.951141,2099.681412,33.02500771,0.000963317,0.126965166,0.864403514,0.107236436,0.003236745,0.999383477,0.009710234,0.008592787,0.14862053,0.018225956,0.01857275,0.00273582,7.71E-05,0.008014797,25696.52035,0.88752312
2030,11,62,Truck,2,2,1781718,14132.61704,14167.79604,66.09843758,0.265046994,29.81248435,59.16652579,0.002794494,0.269830018,89.69659172,1.045326477,0.961697642,0.194654261,0.033761796,0.024331572,0.005064213,0.325823166,0.047778605,191859.8973,5.666338332
2030,12,21,Private vehicle,1,2,5564210176,283.6738039,285.1121258,2.809786302,0.001541836,0.005437072,0.042784532,0.004136374,0.00078582,0.048610489,0.003014633,0.002666802,0.026243141,0.008979012,0.003280393,0.001346845,5.14E-05,0.001884463,3947.223541,0.157952935
2030,12,21,Private vehicle,2,2,72006272,271.959072,272.1785302,2.10416026,0.001384518,0.0117935,0.022256631,0.000711202,0.000200427,0.034324732,0.002298466,0.00211458,0.026243117,0.008979009,0.003280395,0.001346841,0.000458335,0.00090806,3692.029416,0.049762304
2030,12,21,Private vehicle,5,2,3391915,284.3188606,286.0487341,2.874153391,0.001542491,0.00415429,0.035400651,0.004038721,0.000746776,0.039873936,0.002953199,0.002612389,0.026242993,0.008978999,0.003280448,0.001346732,5.13E-05,0.002189324,3996.985292,0.192858901
2030,12,31,Private vehicle,1,2,5812073472,379.7545342,381.7932508,3.211639202,0.00189202,0.009411411,0.071703545,0.006003376,0.001201905,0.081769108,0.004085942,0.003614502,0.027848386,0.00890267,0.003481048,0.001335394,7.82E-05,0.002522734,5284.154013,0.178212101
2030,12,31,Private vehicle,2,2,352422784,453.165438,454.1114087,1.37300644,0.008129267,0.138984499,0.363833299,0.002550198,0.002220872,0.506872836,0.013254503,0.012194104,0.030954242,0.010984273,0.003869279,0.001647632,0.001014126,0.001517935,6152.029687,0.069951204
2030,12,31,Private vehicle,5,2,14307607,372.9758716,375.2561378,3.176724941,0.001900667,0.00672083,0.055307292,0.005604361,0.001104168,0.062528346,0.003934131,0.003480247,0.02780437,0.008870736,0.003475564,0.001330621,7.33E-05,0.002871969,5243.33434,0.208292833
2030,12,32,Truck,1,2,694998976,405.9834353,408.3818678,3.341183582,0.001948499,0.012817105,0.095534339,0.007029586,0.001676041,0.109225243,0.004951145,0.004379878,0.029041145,0.009217101,0.003630143,0.001382557,0.000120694,0.002696974,5649.11949,0.187168034
2030,12,32,Truck,2,2,45058608,511.3937624,512.6150553,1.259926272,0.013709167,0.209057479,0.601986417,0.003136937,0.003865077,0.8175846,0.022181111,0.020406556,0.032458903,0.011774332,0.00405736,0.001766144,0.001384308,0.001716875,6942.518143,0.094476665
2030,12,32,Truck,5,2,1908789,376.9897333,379.3425046,3.388454669,0.001903825,0.006616237,0.056345149,0.005731906,0.001176662,0.063469037,0.004059642,0.003591282,0.028665819,0.008922935,0.003583424,0.001338545,8.17E-05,0.002902888,5299.761639,0.233958808
2030,12,52,Truck,1,2,106222408,1041.342091,1049.137117,7.40736271,0.003435603,0.019279595,0.231692771,0.023132153,0.007795182,0.252996336,0.0163779,0.014488205,0.058257265,0.013504618,0.007282155,0.002025684,0.000269557,0.006917702,14489.9168,0.768115368
2030,12,52,Truck,2,2,399738112,923.9185925,925.9209633,1.13830343,0.004886514,0.507226211,0.8506836,0.005145932,0.003261906,1.3688607,0.013582818,0.012496154,0.095256787,0.017057743,0.011907098,0.002558648,0.0031459,0.00308519,12542.82532,0.070071937
2030,12,52,Truck,3,2,5774079,1344.886156,1947.788588,29.44048393,0.00087304,0.126435922,0.860776758,0.285291213,0.00296307,0.995173949,0.008937876,0.007906716,0.159104855,0.017352897,0.019888193,0.002602839,8.19E-05,0.007120443,22781.8063,0.835024945
2030,12,53,Truck,1,2,7194976,963.2727548,965.887059,5.919769573,0.001634752,0.01403799,0.122367469,0.0073404,0.005801826,0.137505532,0.011362095,0.010051041,0.046538029,0.012779195,0.005817254,0.001916893,0.000236554,0.006399048,13403.60952,0.58178971
2030,12,53,Truck,2,2,27059300,846.4540147,847.7214462,1.019228361,0.007501672,0.395774798,0.738786591,0.003321926,0.004457174,1.143711182,0.017651639,0.016239444,0.075744347,0.016153781,0.009468057,0.002423049,0.002621871,0.002829046,11491.18962,0.070259837
2030,12,53,Truck,3,2,389226,1227.598156,1700.629989,26.6815038,0.000760484,0.112762251,0.767692806,0.082093694,0.002584617,0.88755633,0.007800096,0.006900875,0.124118122,0.016422336,0.015515408,0.002463864,7.19E-05,0.00650008,20795.00103,0.724237333
2030,12,61,Truck,1,2,62,1707.983871,1716.951613,17.29032258,0.016129032,0.112903226,1.403225806,0.016129032,0.032258065,1.532258065,0.064516129,0.064516129,0.112903226,0.032258065,0.016129032,0,0,0.016129032,23766.01613,3.387096774
2030,12,61,Truck,2,2,152449248,1464.507373,1465.806815,1.744679042,0.022809971,1.092489587,1.730409638,0.002973239,0.003954201,2.845664782,0.038283383,0.0352206,0.097748367,0.02639952,0.012218545,0.003959908,0.007031501,0.004887817,19881.6854,0.130334405
2030,12,61,Truck,3,2,5490592,1370.990028,1808.583841,29.76836888,0.000722873,0.097602408,0.664478803,0.081657861,0.002447823,0.768226996,0.007383903,0.0065319,0.08097961,0.015913402,0.010122406,0.002386992,6.78E-05,0.00725878,23224.00023,0.665926552
2030,12,62,Truck,2,2,539900224,1461.692173,1462.756116,1.938417066,0.023615139,1.076253852,1.800434237,0.002013298,0.004725719,2.899887043,0.039433134,0.036278366,0.08273402,0.028327482,0.010341752,0.004249102,0.006205402,0.004882602,19843.46618,0.140042616
2030,17,21,Private vehicle,1,2,2958676480,271.8031241,273.2795841,2.286130274,0.002348756,0.00552807,0.048474923,0.004090463,0.001082944,0.054438504,0.00436383,0.003860327,0.023365748,0.008671058,0.002920718,0.001300652,6.12E-05,0.001805605,3782.047747,0.154833372
2030,17,21,Private vehicle,2,2,38287924,258.2468511,258.459231,1.723173604,0.0013872,0.011967298,0.022593834,0.000679118,0.000199515,0.034839836,0.002299655,0.00211568,0.023365748,0.008671063,0.002920712,0.001300645,0.000458003,0.000862282,3505.877,0.092060619
2030,17,21,Private vehicle,5,2,1803901,272.3956137,274.2297011,2.324847095,0.002278396,0.004318419,0.041465136,0.003993567,0.001007816,0.046152755,0.004169298,0.003688672,0.023365473,0.008671208,0.002920892,0.001300515,6.10E-05,0.002097676,3829.366476,0.18718433
2030,17,31,Private vehicle,1,2,3164724480,364.7677753,366.8061327,2.615178117,0.00301028,0.009455404,0.075834909,0.005847292,0.001617811,0.085978139,0.005962013,0.005274111,0.024425472,0.00857309,0.003053184,0.001285957,9.25E-05,0.002423176,5075.617932,0.169499707
2030,17,31,Private vehicle,2,2,191892656,429.6426167,430.7833931,1.128235444,0.00789507,0.125323962,0.329732661,0.002416413,0.002136637,0.458726425,0.012858877,0.01183013,0.027439226,0.010577513,0.003429902,0.001586621,0.001000288,0.001439101,5832.691574,0.098188312
2030,17,31,Private vehicle,5,2,7791796,358.3991655,360.7381507,2.567760501,0.002934497,0.006826282,0.059848974,0.005461642,0.00147835,0.067213002,0.005654794,0.005002313,0.02438321,0.008542318,0.003047949,0.001281348,8.77E-05,0.002759698,5038.41324,0.195407067
2030,17,32,Truck,1,2,372492768,388.4503217,390.8707143,2.810494383,0.003110914,0.012988306,0.100970712,0.006922746,0.002100674,0.114878042,0.006882681,0.00608855,0.025831371,0.008926262,0.003228922,0.001338933,0.000134684,0.002580501,5405.152496,0.182722989
2030,17,32,Truck,2,2,24149048,484.9150863,486.4228639,1.031748498,0.013335267,0.188749221,0.545548586,0.002993576,0.003726565,0.740219573,0.021544949,0.019821278,0.029171253,0.011402686,0.003646396,0.001710378,0.001363573,0.001627973,6583.052877,0.119262507
2030,17,32,Truck,5,2,1023190,361.755154,364.1942709,2.731662741,0.00300433,0.00674557,0.06146268,0.005658773,0.00157742,0.068757513,0.005894311,0.005214085,0.025466433,0.008641601,0.003183182,0.001295947,9.68E-05,0.002785406,5085.592283,0.219114729
2030,17,52,Truck,1,2,60057120,1020.080241,1027.553924,7.46545875,0.005182383,0.020826806,0.238374184,0.021937382,0.009105298,0.261291334,0.020203266,0.017872202,0.050207236,0.013025766,0.006275909,0.001953857,0.000289907,0.006776465,14194.06618,0.604088441
2030,17,52,Truck,2,2,226007936,905.3257933,907.9696866,1.08101273,0.004691623,0.514775163,0.868729707,0.004845883,0.003109922,1.394662106,0.012984301,0.011945519,0.082268324,0.016452936,0.010283542,0.002467927,0.002998129,0.00302308,12290.41489,0.115357896
2030,17,52,Truck,3,2,3264618,1290.860532,1854.61089,28.38849262,0.000811427,0.117932634,0.802886279,0.270634114,0.002754074,0.928244591,0.008306944,0.007348486,0.137263839,0.016737333,0.017157903,0.002510554,7.60E-05,0.00683449,21866.63753,0.778940139
2030,17,53,Truck,1,2,4030137,947.1047878,949.618076,5.778213495,0.001777607,0.015783086,0.135911509,0.007005469,0.005625615,0.152917878,0.011205823,0.009912814,0.040990914,0.012448956,0.005123895,0.00186743,0.000235972,0.006291598,13178.63832,0.435234832
2030,17,53,Truck,2,2,15156774,832.567382,833.8426549,0.980180347,0.007281233,0.41016591,0.772390814,0.003165581,0.004302499,1.192093515,0.017078172,0.015711853,0.06684371,0.01573633,0.008355472,0.002360463,0.002526857,0.002782584,11302.66936,0.072184094
2030,17,53,Truck,3,2,218019,1190.073599,1637.901284,26.0057839,0.000720121,0.107073237,0.728945642,0.078355556,0.002449328,0.842761411,0.007384677,0.006531541,0.109334508,0.015998606,0.013668533,0.002398873,6.88E-05,0.006302203,20159.34919,0.685343938
2030,17,61,Truck,1,2,37,1669.432432,1677.783784,15.91891892,0,0.135135135,1.567567568,0.027027027,0.027027027,1.702702703,0.054054054,0.054054054,0.081081081,0.027027027,0,0,0,0,23229.54054,2.675675676
2030,17,61,Truck,2,2,90435664,1446.812525,1448.134051,1.659495042,0.021916077,1.145116555,1.817942267,0.002810009,0.003809216,2.986954704,0.036826633,0.033880395,0.082739018,0.025693934,0.01034238,0.003854077,0.006782523,0.004828759,19641.46494,0.132721987
2030,17,61,Truck,3,2,3257126,1344.543144,1755.546287,29.1617997,0.000680661,0.092186179,0.627604827,0.076382062,0.002304793,0.725595817,0.006952141,0.0061499,0.068528513,0.015487887,0.008566141,0.002323214,6.39E-05,0.007118546,22775.99774,0.625611966
2030,17,62,Truck,2,2,340380512,1469.902322,1470.994491,1.980984293,0.023263864,1.190840914,2.018541508,0.001913526,0.005107466,3.235264515,0.040097795,0.036889856,0.068548613,0.027628512,0.008568575,0.004144256,0.006642128,0.004911174,19954.92454,0.148241237
2030,36,21,Private vehicle,1,2,3185260544,270.4023383,271.8734137,2.067574453,0.002403717,0.005181098,0.046516765,0.004122295,0.001104498,0.05211478,0.004458512,0.003944085,0.022423191,0.008564969,0.002802898,0.001284739,6.13E-05,0.0017963,3762.555746,0.148192165
2030,36,21,Private vehicle,2,2,41220324,256.7633982,256.975674,1.673879128,0.001397078,0.012026179,0.022684975,0.000678136,0.000200023,0.034991064,0.00231381,0.002128707,0.022423186,0.008564974,0.002802889,0.00128473,0.000460501,0.00085732,3485.737762,0.094916794
2030,36,21,Private vehicle,5,2,1941769,270.9911303,272.7986202,2.113062882,0.002363824,0.004041675,0.039912575,0.004024166,0.001041319,0.044309081,0.004316167,0.003818168,0.022423368,0.00856487,0.002803114,0.001284911,6.13E-05,0.002086757,3809.621894,0.181320744
2030,36,31,Private vehicle,1,2,3330059008,364.2650689,366.335773,2.376349156,0.003133101,0.008893287,0.072905908,0.00600619,0.00167061,0.082458858,0.006180047,0.005466987,0.023786406,0.008507385,0.002973301,0.001276101,9.32E-05,0.002419835,5068.622969,0.165710111
2030,36,31,Private vehicle,2,2,201921744,428.2055136,429.3756385,1.106175628,0.007916691,0.125963175,0.329401275,0.002437221,0.002160614,0.459036725,0.012927622,0.011893375,0.026784807,0.010496408,0.003348099,0.001574452,0.00100894,0.001434278,5813.181887,0.101356692
2030,36,31,Private vehicle,5,2,8197814,357.9243813,360.2701227,2.335463088,0.003099851,0.006344496,0.057301617,0.005611984,0.001547486,0.064159421,0.005944999,0.005259085,0.023744379,0.008476894,0.002968108,0.001271558,8.84E-05,0.002756101,5031.73889,0.192635988
2030,36,32,Truck,1,2,400903456,386.1694309,388.5902288,2.571552748,0.003177413,0.012524512,0.098257402,0.006979124,0.002130715,0.111675306,0.007001743,0.006193875,0.024743369,0.008827033,0.003092922,0.001324049,0.000133858,0.002565348,5373.415261,0.176806119
2030,36,32,Truck,2,2,25991526,481.5468303,483.0734817,1.005730175,0.013295333,0.18685036,0.538859627,0.002988974,0.003747683,0.731562433,0.021533518,0.019810764,0.028051912,0.011275867,0.003506489,0.001691359,0.001363906,0.001616642,6537.326392,0.120570297
2030,36,32,Truck,5,2,1101092,359.7765418,362.1759344,2.443994689,0.003117814,0.006208382,0.057936122,0.005709786,0.001628383,0.064662172,0.006097583,0.005393736,0.024382159,0.008545153,0.003047883,0.001281455,9.72E-05,0.002769977,5057.77697,0.211809731
2030,36,52,Truck,1,2,62653860,1017.39032,1025.124647,7.560014084,0.005429163,0.021359019,0.248470022,0.022637408,0.009424798,0.272005109,0.020963162,0.018544412,0.049262344,0.012970741,0.006157785,0.001945594,0.000291075,0.006758594,14156.63711,0.606645401
2030,36,52,Truck,2,2,235780016,902.6577889,905.3930648,1.07621545,0.00466811,0.514678869,0.868949165,0.004890393,0.003091483,1.394786367,0.012913601,0.011880473,0.080731405,0.016383441,0.010091424,0.002457503,0.002981839,0.00301417,12254.19384,0.120165935
2030,36,52,Truck,3,2,3405773,1283.77223,1845.731487,28.30635395,0.000804516,0.116873027,0.795673699,0.279524501,0.002730658,0.919905995,0.008236309,0.007286158,0.134669574,0.016666701,0.01683377,0.002499873,7.55E-05,0.006796989,21746.56497,0.771780445
2030,36,53,Truck,1,2,4201770,945.2159219,947.7513867,5.831912742,0.001830895,0.016030863,0.138879091,0.007039652,0.005754004,0.15615919,0.011466834,0.01014382,0.040438434,0.012422622,0.005054775,0.001863262,0.000235615,0.006279021,13152.35497,0.427912523
